9344,Pro Yaky? Spirits 6,nan
9346,Shiren the Wanderer 4 - God's Eye and the Demon's Navel,nan
9350,Attack on Titan (KOEI),nan
9351,NTRA Breeders' Cup World Thoroughbred Championships,nan
9354,Destroy All Humans! Big Willy Unleashed,T
9360,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,nan
9361,Dragon Age Origins: Awakening,M
9365,Kung Fu Panda 2,E
9367,Pro Baseball Spirits 2015,nan
9373,Hyperdimension Neptunia,T
9375,Suite PreCure: Melody Collection,nan
9381,History Civil War: Secret Missions,nan
9389,Freddi Fish: ABC under the sea,nan
9390,Adventures to Go!,E10plus
9395,Ken to Mahou to Gakuen Mono. 3,nan
9399,Injustice: Gods Among Us,T
9401,Over the Hedge: Hammy Goes Nuts!,E
9405,Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,nan
9406,Tales of the Heroes: Twin Brave,nan
9408,Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS 2,nan
9410,Euro Truck Simulator 2,nan
9411,Bakugan: Battle Trainer,nan
9412,Super Robot Wars BX,nan
9420,Lord of the Rings: Tactics,T
9422,The Oregon Trail,E10plus
9434,Wantame Music Channel: Doko Demo Style,nan
9435,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,nan
9438,Soccer Tsuku DS: World Challenge 2010,nan
9445,Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan,nan
9448,Amagami,nan
9451,The IdolM@ster: One for All,nan
9453,Eternal Poison (JP sales),nan
9466,Zoobles! Spring to Life!,E
9472,Grand Knights History,nan
9473,Scene It? Bright Lights! Big Screen!,T
9474,Harvest Moon DS (jp sales),nan
9483,Transformers: Prime,E10plus
9494,Lovely Lisa and Friends,E
9508,Family Fortunes,nan
9515,Pop'n Music Portable,nan
9517,Destroy All Humans! Path of the Furon,T
9522,Peppa Pig: Fun and Games,nan
9525,Walt Disney Pictures Presents: The Wild,E
9528,Metal Max 3,nan
9530,Puyo Puyo!! 20th Anniversary,nan
9534,Monster Hunter Frontier Online,nan
9538,Assassination Classroom: Grand Siege on Kuro-sensei,nan
9541,Cars 2,E
9543,Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution,nan
9553,Yu-Gi-Oh! Nightmare Troubadour (JP sales),nan
9557,Under Night In-Birth,T
9565,Tamagotchi no Pichi Pichi Omisecchi,nan
9566,Shining Wind,nan
9576,Sengoku Basara 3 Utage,nan
9586,Torino 2006,E
9589,The X-Factor,nan
9595,Soccer Tsuku: Pro Soccer Club o Tsukurou!,nan
9599,428: Fuusa Sareta Shibuya de,nan
9606,Gungnir: Mayari no Gunshin to Eiyuu Sensou,nan
9609,Fuse (Insomniac),nan
9610,WipeOut 3 The Game,nan
9611,7th Dragon 2020-II,nan
9613,Aikatsu! 365 Idol Days,nan
9617,SBK 2011: FIM Superbike World Championship,nan
9619,Dynasty Warriors: Gundam Reborn,T
9620,Little Battlers eXperience: Wars,nan
9628,Yu-Gi-Oh! GX: Tag Force,E
9633,Last Ranker,nan
9635,The History Channel: Great Battles - Medieval,nan
9639,Power Pro Kun Pocket 13,nan
9641,Football Manager 2012,E
9647,Resident Evil,M
9649,Puella Magi Madoka Magica Portable,nan
9652,Avatar: The Last Airbender - Into the Inferno,E
9665,SCORE International Baja 1000: The Official Game,nan
9675,Kidou Senshi Gundam Seed Battle Destiny,nan
9676,Diner Dash: Sizzle & Serve,nan
9678,"Kilari: Na-san, Mon Meilleur Ami",nan
9680,Ochaken no Heya DS,nan
9684,Gundam Battle Royale,nan
9685,F1 2016 (Codemasters),nan
9691,"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 12: CR Shinseiki Evangelion - Shito, Futatabi",nan
9694,One Piece: Pirate Warriors 2,T
9695,Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,nan
9697,Mugen no Frontier: Super Robot Taisen OG Saga EXCEED,nan
9698,Etrian Odyssey V,T
9702,Wild ARMs 5 (jp sales),nan
9708,James Bond 007: Legends,nan
9711,DS Yamamura Misa Suspense: Maiko Kogiku - Kisha Katherine - Sougiya Isa Akashi - Koto ni Maru Hana Sanrin: Kyoto Satujin Jinken File,nan
9712,All Kamen Rider: Rider Generation,nan
9713,The King of Fighters '98 Ultimate Match,T
9722,Gundam Breaker 3,nan
9725,M&M's Kart Racing,nan
9728,SingStar Vol. 3,nan
9730,My Fitness Coach: Club,nan
9732,Eyeshield 21: Max Devil Power,nan
9733,Summon Night 3,nan
9739,Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable,nan
9742,Go! Sudoku,E
9747,Gundam Memories: Tatakai no Kioku,nan
9749,Kaijuu Busters,nan
9756,Mobile Suit Gundam Side Story: Missing Link,nan
9769,Medarot DS: Kabuto / Kuwagata Ver.,nan
9770,Atelier Sophie: The Alchemist of the Mysterious Book,T
9772,Making History: The Great War,nan
9780,Sword Art Online: Hollow Fragment,T
9782,Yamakawa Shuppansha Kanshuu: Shousetsu Nihonshi B,nan
9783,The God of War Trilogy,nan
9788,Solitaire & Mahjong,nan
9793,Robinson: The Journey,E
9804,McDROID,E
9811,Macross Triangle Frontier,nan
9812,SpongeBob's Surf & Skate Roadtrip,nan
9818,Backyard Sports Football: Rookie Rush,nan
9819,Transformers: War for Cybertron -- Decepticons,E10plus
9825,Shin Megami Tensei: Devil Survivor 2,T
9828,PBR: Out of the Chute,E10plus
9833,Dragon Quest Builders: Revive Alefgard,nan
9835,2 Games in 1 Double Pack: Hot Wheels Velocity X / Hot Wheels World Race,nan
9837,Mahou Shoujo Lyrical Nanoha A's Portable: The Gears of Destiny,nan
9839,Fate/Extra CCC,nan
9847,Super Robot Wars OG Saga: Masou Kishin - The Lord of Elemental,nan
9849,Backyard Sports Football: Rookie Rush,nan
9850,Crash Superpack: Crash Bandicoot 2: N-Tranced / Crash Nitro Kart,nan
9856,Yakuza Kiwami,M
9864,Wallace & Gromit: Curse of the Were-Rabbit,nan
9877,Mahou Shoujo Lyrical Nanoha A's Portable: The Battle of Aces,nan
9881,One Piece: Super Grand Battle! X,nan
9885,Akiba's Trip: Undead & Undressed,nan
9887,Tales of Berseria,T
9889,Uta no * Prince-Sama: All Star,nan
9893,Jikkyou Powerful Pro Yakyuu 2014,nan
9900,A.C.E.: Another Century's Episode Portable,nan
9908,Petz Puppyz & Kittenz,nan
9926,Love Live! School Idol Paradise,nan
9947,Tales of Destiny 2,T
9952,Power Pro Kun Pocket 14,nan
9954,Jikkyou Powerful Pro Baseball 2016,nan
9956,After Hours Athletes,nan
9966,2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,nan
9969,Yattaman DS: BikkuriDokkiri Daisakusen da Koron,nan
9974,DEATH NOTE: Kira Game,nan
9977,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol.10: CR Shinseiki Evangelion: Kiseki no Kachi,nan
9980,Dorabase 2: Nettou Ultra Stadium,nan
9993,Dynasty Warriors 8: Xtreme Legends,T
9995,Yakuza,M
10000,Fuse (Insomniac),nan
10016,Jikkyou Powerful Pro Yakyuu 12 Ketteiban,nan
10017,Melty Blood: Act Cadenza,nan
10025,Taiko Drum Master: Tokumori!,nan
10029,Persona 5,M
10035,Pocket Soccer League: Calciobit,nan
10039,Heart Catch PreCure! Oshare Collection,nan
10058,Shin Sangoku Musou: Multi Raid 2,nan
10060,Puyo Puyo Tetris,E10plus
10065,Tom Clancy's Splinter Cell Trilogy,nan
10079,Super Run For Money Tousouchuu Atsumare! Saikyou no Tousou Monotachi,nan
10088,Queen's Blade: Spiral Chaos,nan
10095,Zangeki no Reginleiv,nan
10097,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden,nan
10098,My SAT Coach with The Princeton Review,E
10103,Funky Barn,E
10104,Transformer: Rise of the Dark Spark,nan
10106,Pro Yaky? Spirits 5,nan
10109,Metal Slug 4 & 5,nan
10113,Toukiden 2,T
10115,J-League Winning Eleven 9: Asia Championship,nan
10117,Happy Feet Two,E
10118,Transformer: Rise of the Dark Spark,nan
10123,To Heart 2: Dungeon Travelers,nan
10129,Kousoku Card Battle: Card Hero,nan
10132,Tokimeki Memorial: Girl's Side 2nd Season,nan
10139,Akiba's Trip: Undead & Undressed,nan
10154,Mobile Suit Gundam: MS Sensen 0079,nan
10160,Shin Kamaitachi no Yoru: 11 Hitome no Suspect,nan
10179,Brave Story: New Traveler (US sales),nan
10182,Tales of Phantasia (PS1 & PSP Versions),nan
10183,Kouchuu Ouja Mushi King: Super Collection,nan
10188,PriPara Mezase! Idol Grand Prix No.1!,nan
10192,Soma Bringer,nan
10193,Paws & Claws Pet Vet: Australian Adventures,nan
10194,Shin Sangoku Musou 6 Special,nan
10195,Go! Sudoku (JP sales),nan
10221,Frontier Gate,nan
10222,Higurashi no Naku Koro ni Matsuri,nan
10227,AKB48+Me,nan
10232,Yomawari,M
10238,Invizimals: The Lost Tribes,nan
10244,Machinarium,E10plus
10250,Nicktoons: Unite!,E
10252,Wasteland 2,M
10256,Shining Ark,nan
10259,My Little Sister Can't Be This Cute Portable,nan
10260,Backyard NFL Football '10,nan
10270,4 Game Fun Pack: Monopoly / Boggle / Yahtzee / Battleship,nan
10278,Picross 3D 2,nan
10284,PDC World Championship Darts: Pro Tour,nan
10287,Irozuki Tingle no Koi no Balloon Trip,nan
10288,Silly Bandz: Play The Craze,E
10299,Deus Ex: Human Revolution,M
10304,Dragon Quest & Final Fantasy in Itadaki Street Portable,nan
10308,Kirarin * Revolution: Kira Kira Idol Audition,nan
10312,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,E
10316,Zombie Army Trilogy,M
10323,Paws & Claws: Pet Resort,nan
10332,Cats & Dogs: The Revenge of Kitty Galore,nan
10338,Mega Man Battle Network 5: Double Team DS (JP sales),nan
10341,Utawarerumono: Chiriyukusha e no Komoriuta,nan
10347,Totally Spies! Totally Party,E
10350,Saigo no Yakusoku no Monogatari,nan
10361,Tales of the World: Reve Unitia,nan
10363,Jampack Volume 14 (RP-T),nan
10364,Pro Yakyuu Team o Tsukurou! 2,nan
10366,Naruto Shippuden 3D: The New Era,nan
10369,Final Fantasy XII International Zodiac Job System,nan
10375,Kamen Rider: Climax Heroes,nan
10376,Robotics;Notes,T
10382,Warriors Orochi 3,T
10385,Viewtiful Joe: Double Trouble!,T
10387,Petz Fashion: Dogz & Catz,nan
10389,Kuroko's Basketball: Miracle Game,nan
10391,Jikkyou Powerful Pro Yakyuu 13 Ketteiban,nan
10392,Stronghold Kingdoms,nan
10393,Yuusha no Kuse ni Namaikida Or 3D,nan
10398,Mobile Suit Gundam Age: Universe Accel / Cosmic Drive,nan
10402,Busou Shinki: Battle Masters Mk. 2,nan
10406,Fairy Tail: Portable Guild,nan
10414,Ennichi no Tatsujin,nan
10418,Power Pocket Koushien,nan
10419,Pro Yaky? Spirits 2010,nan
10420,Taiko no Tatsujin: V Version,nan
10423,Derby Stallion P,nan
10425,Kamen Rider: Battride War II,nan
10426,Kenka Bancho Bros: Tokyo Battle Royale,nan
10428,Kirarin * Revolution: Tsukutte Misechao! Kime * Kira Stage,nan
10431,Dreamer Series: Top Model,nan
10435,Taiko no Tatsujin: Don Don! Mystery Adventure,nan
10442,Fatal Frame 2: Wii Edition,nan
10444,World Series of Poker: Tournament of Champions 2007 Edition,nan
10448,Pro Yakyuu Famista DS 2009,nan
10455,Digimon Story: Lost Evolution,nan
10459,Despicable Me: The Game,E10plus
10461,Etrian Odyssey II: Heroes of Lagaard,E10plus
10462,The Bachelor: The Videogame,T
10469,Brain Quest: Grades 5 & 6,nan
10471,Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!,nan
10472,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,E
10473,Power Rangers: Super Legends,E10plus
10474,Macross 30: Ginga o Tsunagu Utagoe,nan
10475,Kidou Senshi Gundam UC,nan
10478,Momotarou Dentetsu 16,nan
10489,Little Battlers eXperience W,nan
10494,Dungeon Travelers 2: The Royal Library & The Monster Seal,nan
10495,"Sesame Street: Ready, Set, Grover!",nan
10507,Samurai Warriors Chronicles 2nd,nan
10509,Toaru Majutsu no Index,nan
10513,Uta no Prince-Sama: Music,nan
10516,Culdcept DS,nan
10520,Yu-Gi-Oh! 5D's Wheelie Breakers,E
10525,Weiss Schwarz Portable,nan
10528,Kirarin * Revolution: Mezase! Idol Queen,nan
10529,Dungeons & Dragons Tactics,nan
10540,Inazuma Eleven GO Strikers 2013,nan
10541,Metal Gear Solid HD Edition,nan
10543,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Ossu! Banchou - Yoshimune DS,nan
10547,Creeper World 3: Arc Eternal,nan
10548,DS Kageyama Method: Dennou Hanpuku - Tadashii Kanji Kakitori-Kun,nan
10549,PDC World Championship Darts: Pro Tour,nan
10554,Football Manager 2014,E
10556,Penguin no Mondai: The World,nan
10557,Flushed Away,E
10559,Hakuouki Portable,nan
10561,Monkey Island: Special Edition Collection,nan
10565,Digimon Adventure,nan
10572,Football Director DS,nan
10573,Project Hacker: Kakusei,nan
10581,Tatsunoko vs. Capcom: Cross Generation of Heroes,nan
10585,KORG DS-10 Synthesizer Plus,nan
10588,All Kamen Rider: Rider Generation 2,nan
10596,Lord of Apocalypse,nan
10598,Kabushiki Baibai Trainer: Kabutore!,nan
10599,Dancing on Ice,nan
10607,HOP,E
10609,Machi-Ing Maker 3 x Tousouchuu,nan
10621,Thief (2014),nan
10625,Nodame Cantabile,nan
10626,The History Channel: Civil War - Secret Missions,nan
10628,World Snooker Championship 2007,nan
10630,Earth Defense Force 2025.1: The Shadow of New Despair,nan
10643,Sword Art Online: Lost Song,T
10667,Harvest Moon DS Cute (jp sales),nan
10670,Bleach: Dark Souls (JP sales),nan
10671,Kiku! Kaku! Kotoba o Fuyasu! Hajimete no Eigo Training,nan
10679,SCORE International Baja 1000: The Official Game,nan
10684,"Warhammer 40,000: Dawn of War II - Chaos Rising",M
10690,Fate/hollow ataraxia,nan
10694,Initial D: Street Stage,nan
10695,Tales of Innocence R,nan
10696,Harry Potter and the Deathly Hallows - Part 2,T
10697,Nicktoons: MLB,E
10700,Lucky * Star: Ryouou Gakuen Outousai,nan
10701,Start the Party! Save the World,E10plus
10704,Naruto Shippuden: Gekito Ninja Taisen! EX,nan
10706,Nihon Keizai Shinbunsha Kanshuu: Shiranai Mamade wa Son o Suru Mono ya Okane no Shikumi DS,nan
10710,"Prinny 2: Dawn of Operation Panties, Dood!",T
10714,Lord of Apocalypse,nan
10715,Dora & Kai-Lan's Pet Shelter,nan
10718,Higurashi no Nakukoru ni Kizuna: Dai-Ni-Kan - Sou,nan
10721,Fifi and the Flowertots,nan
10727,The Walking Dead: Season Two,M
10729,Pajama Sam: Don't Fear The Dark,E
10730,The Walking Dead: Season Two,M
10735,Code:Realize - Sousei no Himegimi,nan
10741,Disney Sing It! High School Musical 3: Senior Year,E
10744,Ridge Racer 2,nan
10753,King of Clubs: Mini Golf,nan
10765,CSI: Hard Evidence,nan
10772,The Idolmaster: Platinum Stars,nan
10773,Jikkyou Powerful Pro Yakyuu 2013,nan
10778,Makai Shin Trillion,nan
10780,Digimon World: Next Order,E10plus
10781,Who Wants to Be A Millionaire?,E
10786,Ciel Nosurge: Ushinawareta Hoshi e Sasagu Uta,nan
10787,Watchmen: The End is Nigh Part 1 & 2,nan
10789,Pro Yakyuu Famista DS,nan
10793,Gundam Breaker 3,nan
10794,Etrian Odyssey 2 Untold: Knight of Fafnir,nan
10795,Paws & Claws: Pet Vet,nan
10796,Dora's Cooking Club,E
10799,Sol Trigger,nan
10808,Digimon Story: Super Xros Wars Blue/Red,nan
10811,Tennis no Oji-Sama: Motto Gakuensai no Ouji-Sama - More Sweet Edition,nan
10815,Gokuhou!! Mecha Mote Iinchou: MM Town de Miracle Change!,nan
10817,Kuroko's Basketball: Miracle Game,nan
10824,The Voice,E10plus
10828,Gundam Breaker,T
10829,Unou no Tatsujin: Soukai! Machigai Museum 2,nan
10830,Kiniro no Corda 3,nan
10834,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,nan
10835,Squinkies 2: Adventure Mall Surprize!,E
10844,National Geographic Challenge!,E
10851,NatGeo Challenge! Wild Life,E
10852,Metal Fight Beyblade,nan
10854,Kung Fu Panda 2,E
10857,Field & Stream: Total Outdoorsman Challenge,nan
10862,Disney Planes Fire & Rescue,nan
10864,PhotoKano,nan
10865,Ouchi Mainichi Tamagotchi,nan
10867,Fresh PreCure! Asobi Collection,nan
10868,Super Robot Wars OG: The Moon Dwellers,nan
10874,Johnny Bravo in The Hukka-Mega-Mighty-Ultra-Extreme Date-O-Rama,E10plus
10875,Girls und Panzer: I Will Master Tankery,nan
10882,Ys VIII: Lacrimosa of Dana,T
10887,Devil May Cry 4,M
10893,Adventure Time: Finn & Jake Investigations,nan
10901,SD Gundam G Generation DS,nan
10902,Retro Game Challenge (US sales),nan
10905,Bleach: Heat the Soul,nan
10906,MegaTagmension Blanc + Neptune VS Zombies,T
10907,SingStar Guitar,nan
10916,Uta no Prince-Sama: Debut,nan
10919,Galactic Taz Ball,E
10927,Minecraft: Story Mode,E10plus
10933,Learn Chess,E
10936,Scooby-Doo! Who's Watching Who?,E
10938,Hakuouki: Zuisouroku Portable,nan
10941,Dragon Ball Kai: Ultimate Butouden,nan
10942,Yu-Gi-Oh! GX: The Beginning of Destiny (US sales),nan
10951,The Story of Noah's Ark,E
10955,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,nan
10960,Ghostbusters: The Video Game (DS Version),nan
10962,Resident Evil Chronicles HD,nan
10970,MXGP 2,E
10972,Hyperdimension Idol Neptunia PP,nan
10996,Jikkyou Powerful Pro Yakyuu 14 Ketteiban,nan
11001,U-Sing  2,nan
11004,Blood of Bahamut,nan
11006,Quiz Magic Academy DS: Futatsu no Jikuu Koku,nan
11010,Singstar: Ultimate Party,nan
11015,Sonic Boom: Fire & Ice,nan
11020,Dead or Alive 5,M
11027,Pro Evolution Soccer 2012,E
11032,Doraemon: Nobita to Midori no Kyojinden DS,nan
11041,Karaoke Joysound Wii Super DX: Hitori de Minna de Utai Houdai!,nan
11042,Import Tuner Challenge (American sales),nan
11045,Cardfight!! Vanguard: Ride to Victory,nan
11046,Jikkyou Powerful Pro Yakyuu Portable 2,nan
11048,Kawashima Ryuuta Kyouju Kanshuu Nouryoku Trainer Portable 2,nan
11050,The Wolf Among Us,M
11053,Ochaken no Heya DS 2,nan
11054,Ratchet & Clank Future: Quest for Booty,nan
11057,The X-Factor,nan
11064,Naruto RPG 3: Rejiuu vs Konoha Shoutai,nan
11068,2-in-1 Game Pack: Spider-Man & Spider-Man 2,nan
11073,Super Robot Taisen MX Portable,nan
11074,Champion Jockey: G1 Jockey & Gallop Racer,nan
11078,Shin Ken to Mah? to Gakuenmono. Toki no Gakuen,nan
11080,Uta no Prince-Sama: Music 2,nan
11082,Star Wars: Empire at War - Gold Pack,nan
11084,"Saiyuuki: Kinkaku, Ginkaku no Inbou",nan
11086,Bleach: Heat the Soul 6,nan
11087,Mugen Keitai Disgaea,nan
11091,Back to the Future: The Game,T
11096,Pachitte Chonmage Tatsujin 10: Pachinko Fuyu no Sonata,nan
11099,Black & White 2,nan
11104,World Championship Games: A Track & Field Event,nan
11107,Pro Yaky? Spirits 2014,nan
11109,Kenka Banchou 2: Full Throttle,nan
11112,Momu-chan Diet Wii: Figurobics by Chon Dayon,nan
11115,Atelier Totori: The Adventurer of Arland,T
11116,No More Heroes: Red Zone,nan
11121,Battle Stadium D.O.N,nan
11126,Crayon Shin-Chan Shokkugan! Densetsu o Yobu Omake Daiketsusen!!,nan
11127,Kurikin: Nano Island Story,nan
11129,Might & Magic Heroes VII,nan
11139,Naruto Shippuden: Gekito Ninja Taisen! EX 2,nan
11147,Romance of the Three Kingdoms XII,E10plus
11151,Scooby-Doo! Unmasked,E
11153,Adventure Time: Finn & Jake Investigations,nan
11156,Reading Training,nan
11160,Jikkyou Powerful Pro Yakyuu 2012,nan
11161,Roary the Racing Car,nan
11163,Harvest Moon: Boy & Girl,nan
11167,Sengoku Basara 4: Sumeragi,nan
11171,Jambo! Safari Animal Rescue,E
11172,WRC 5: FIA World Rally Championship,E
11174,Digimon World Re:Digitize Decode,nan
11182,The Amazing Spider-Man (Console Version),nan
11183,Ys I & II Chronicles,nan
11188,Bleach GC: Tasogare Ni Mamieru Shinigami,nan
11189,Chou Jigen Game Neptune Mk-II,nan
11200,Dead or Alive 5,M
11201,Karaoke Joysound Wii DX,nan
11202,Sloane to MacHale no Nazo no Monogatari 2,nan
11203,Game Hits!,E
11205,Tabi no Yubisashi Kaiwachou DS: DS Series 4 America,nan
11213,Batman: A Telltale Game Series,nan
11216,Crash Boom Bang!,E
11217,Royal Palace of White Sword and The City of Gentiles,nan
11221,L: the proLogue to DEATH NOTE - Rasen no Wana,nan
11224,The Witch and the Hundred Knight,T
11226,Kuroko's Basketball: Ties to Future,nan
11231,Inazuma Eleven 3,nan
11234,Just Dance Wii U,nan
11237,FIFA 12,nan
11252,Lost Heroes,nan
11254,RollerCoaster Tycoon 3: Platinum,nan
11255,SD Gundam G Generation Genesis,nan
11264,Shin Megami Tensei: Devil Summoner - Raidou Kuzunoha vs. The Soulless Army,M
11265,Bomberman Land Touch!,E
11268,50 Cent: Bulletproof,M
11275,Destroy All Humans! Path of the Furon,T
11277,Aibou DS,nan
11278,Great Party Games,nan
11280,Beat Sketch!,E
11281,Bleach: Heat the Soul 5,nan
11293,Adventure Time: Finn & Jake Investigations,nan
11294,Toukiden 2,T
11297,SD Gundam G Generation Genesis,nan
11300,Pachitte Chonmage Tatsujin 13: Pachinko Hissatsu Shigotojin III,nan
11310,SingStar: Made In Germany,nan
11312,Frantix,E
11314,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,nan
11321,The Seven Deadly Sins: Unjust Sin,nan
11324,Kidou Senshi Gundam 00,nan
11345,The Voice,E10plus
11346,SaGa 3: Jikuu no Hasha - Shadow or Light,nan
11347,Thomas & Friends: Hero of the Rails,nan
11357,Edna & Harvey: Harvey's New Eyes,nan
11364,Jikkyou Powerful Pro Yakyuu 12,nan
11375,Gundam the 3D Battle,nan
11382,Forbidden Siren 2,nan
11385,Midnight Play! Pack,T
11393,Zatch Bell! Mamodo Battles,T
11394,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,E
11395,Wildlife Park 3,nan
11402,Kamen Rider: Travelers Senki,nan
11404,Pimp My Ride: Street Racing,E
11405,Pretty Rhythm: My Deco Rainbow Wedding,nan
11409,J-League Winning Eleven 2009: Club Championship,nan
11413,Meitantei Conan & Kindaichi Shounen no Jikenbou: Meguri au Futari no Meitantei,nan
11414,Guilty Gear Xrd -Revelator-,T
11416,PoPoLoCrois (JP sales),nan
11418,Ken to Mahou to Gakuen Mono. 2,nan
11421,Kaijuu Busters Powered,nan
11424,Initial D: Extreme Stage,nan
11429,Gintama Gin-Oh Quest: Gin-San ga Tenshoku Shitari Sekai wo Sukuttari,nan
11430,One Piece: Romance Dawn - Bouken no Yoake,nan
11431,I Am In The Movie,E
11438,"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 2: Shinseiki Evangelion - Shito, Futatabi",nan
11440,Jikkyou Powerful Pro Yakyuu 15,nan
11448,Pro Evolution Soccer 2008 (JP sales),nan
11453,Pretty Rhythm Rainbow Live: Kira Kira My * Design,nan
11461,Steins;Gate: Hiyoku Renri no Darling,nan
11467,ToraDora Portable!,nan
11474,Kaidan Restaurant: Ura Menu 100-Sen,nan
11477,Yamakawa Shuppansha Kanshuu: Shousetsu Sekaishi B,nan
11478,Cartoon Network: Punch Time Explosion XL,E10plus
11481,WSC Real 11: World Snooker Championship,nan
11483,Jikkyou Powerful Major League 2009,nan
11486,Uta no Prince-Sama: All Star After Secret,nan
11491,Man vs. Wild,T
11504,EyeCreate,E
11512,Pro Cycling Manager 2016,nan
11514,Captain Tsubasa: New Kick Off,nan
11518,Super Sentai Battle: Ranger Cross,nan
11520,AKB1/149: Love Election,nan
11523,Ken to Mahou to Gakuen Mono. Final: Shinnyusei wa Ohimesama,nan
11524,Sherlock Holmes: Crimes & Punishments,nan
11527,SingStar Apres-Ski Party 2,nan
11531,Akiba's Trip Plus,nan
11534,Kobitodzukan: Kobito no Fushigi - Jikken Set,nan
11539,Shonen Jump's One Piece: Pirates Carnival,nan
11542,Doraemon: Nobita and the Island of Miracles,nan
11543,Gekijouban Madoka Magicka: The Battle Pentagram,nan
11556,Bleach: Erabareshi Tamashii,nan
11557,Sengoku Musou 3: Moushouden ,nan
11558,Witches & Vampires: The Secrets of Ashburry,nan
11575,The $1 Pyramid,nan
11578,UEFA Euro 2016,nan
11580,Gintama: Gin-San to Issho! Boku no Kabuki Machi Nikki,nan
11598,Motto! Stitch! DS Rhythm de Rakugaki Daisakusen,nan
11600,Dungeon Travelers 2: The Royal Library & The Monster Seal,nan
11603,Horrid Henry's Horrid Adventure,nan
11607,Tokimeki Memorial 4,nan
11608,Bleach: Heat the Soul 4,nan
11610,Dragon's Dogma Online,nan
11612,New International Track & Field,nan
11615,Boku no Natsuyasumi 3: Hokkoku Hen: Chiisana Boku no Dai Sougen​,nan
11619,FabStyle,nan
11621,Medabots Dual: Kabuto / Kuwagata,nan
11623,Adventure Time: Explore the Dungeon Because I Don't Know!,E10plus
11626,Resident Evil Zero,M
11631,Bleach: Heat the Soul 7,nan
11632,Nanashi no Game,nan
11633,Diego's Build & Rescue,nan
11638,Dangerous Ji-San to 1000-nin no Otomodachi Yokoshima,nan
11642,Zoo Tycoon (2013),nan
11650,Criminal Girls: Invite Only,M
11655,Jikkyou Powerful Pro Yakyuu Next,nan
11659,Dragon Shadow Spell,nan
11662,The Idolm@ster,T
11665,Adventure Time: Finn & Jake Investigations,nan
11666,Guilty Gear XX Slash,nan
11670,Super Robot Taisen Z Special Disc,nan
11686,Scooby-Doo! Who's Watching Who?,E
11689,Ro-Kyu-Bu!,nan
11691,Katekyoo Hitman Reborn! DS: Flame Rumble Kaien Ring Soudatsuen!,nan
11695,Serious Sam 3: BFE,M
11697,Pro Yakyuu Famista DS 2010,nan
11698,Katekyoo Hitman Reborn! DS: Flame Rumble Hyper - Moeyo Mirai,nan
11699,Captain Tsubasa,E10plus
11707,Yoru no Nai Kuni,nan
11710,Sumikko Gurashi: Mura o Tsukurundesu,nan
11718,Fate/Tiger Colosseum,nan
11719,SCORE International Baja 1000: The Official Game,nan
11721,Dragon Ball Z: The Legacy of Goku I & II,nan
11724,Romance of the Three Kingdoms 13,nan
11729,One Piece: Gear Spirit,nan
11730,Tales of Fandom Vol.2,nan
11731,Genkai Totsuki Moero Chronicle,nan
11732,Minna no Joushiki Ryoku TV,nan
11735,Tears to Tiara: Garland of the Earth,nan
11736,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,E
11737,Backyard NBA Basketball,nan
11740,Aikatsu! My No.1 Stage!,nan
11744,Conception: Please Give Birth to My Child!,nan
11748,The Idolmaster: Gravure For You! Vol. 3,nan
11750,Scooby-Doo! Unmasked,E
11751,Yoru no Nai Kuni,nan
11754,Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion,nan
11755,Nicola Kanshuu: Model Oshare * Audition Platina,nan
11758,Fairy Tail: Portable Guild 2,nan
11760,Imagine: My Restaurant,nan
11763,Supremacy MMA,M
11764,Kinnikuman Muscle Grand Prix Max 2: Tokumori,nan
11772,Killer Instinct (2013),nan
11773,AKB1/149: Love Election,nan
11774,Naruto Shippuden: Gekito Ninja Taisen! EX 3,nan
11775,Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu,nan
11778,Kenka Banchou 6: Soul & Blood,nan
